audio,text
wavs/288_trim.wav,นี้ กอ ย้อน กาน นำ พา ที่ ถืก ต้อง และ ความ ตัด สิน ใจ อัน เด็ด เดี่ยว ของ ซาว เมือง ซำ เหนือ
wavs/289_trim.wav,ใน กาน หัน เปี่ยน แนว คิด จิน ตะ นา กาน ใหม่ สุม ใส่ พัด ทะ นา ท้อง ถิ่น ตน ให้ ฮั่ง มี เข้ม แขง
wavs/290_trim.wav,โดย อีง ใส่ สะ พาบ แวด ล้อม และ จุด พิ เสด ที่ มี อง กาน ปก คอง เมือง ซำ เหนือ ได้ กำ นด เอา สี่ ท่า แฮง ต้น ตอ ใน กาน พัด ทะ นา เสด ถะ กิด สัง คม ของ เมือง
wavs/291_trim.wav,ให้ ไป ตาม ท่า แฮง เหล่า นั้น อัน ทำ อิด แม่น กาน ปูก ฝัง และ เลี้ยง สัด ได้ เล่ง ใส่ กาน ปูก พืด เขด หนาว เป็น สำ คัน
wavs/292_trim.wav,พ้อม ทัง เลี้ยง สัด ที่ เหมาะ สม กับ สะ พาบ ดิน ฟ้า อา กาด จาก นั้น ถือ เอา เวียก งาน กาน ค้า แลก เปี่ยน สิน ค้า ตาม เขด ซาย แดน ละ หว่าง แขวง กับ แขวง
wavs/293_trim.wav,แขวง กับ ปะ เทด ใก้ล เคียง ให้ แขง แฮง และก ว้าง ขวาง อัน สาม มา แม่น เล่ง ใส่ เวียก งาน หัด ถะ กำ ต่ำ หูก ทอ ไหม หยิบ ปัก ถัก แส่ว
wavs/294_trim.wav,ที่ เปน มูน เซื่อ ของ ซาว แขวง หัว พัน ให้ แขง แฮง ยิ่งๆ ขึ้น และ อัน สุด ท้าย กอ แม่ ถือ เอา กาน ท่อง เที่ยว เป็น เวียก งาน สำ คัน ใน กาน พัด ทะ นา ให้ เข้ม แขง
wavs/295_trim.wav,ท่าน อา นุ ลัก แสง สุ ลิ ยา เจ้า เมือๆ ซำ เหนือ แจ้ง อีก ว่า อีง ใส่ จุด พิ เสด ของ เมือง ที่ มี บวก กับ มูน เซื้อ อัน ดุ หมั่น ของ ปะ ซา ซน บัน ดา เผ่า
wavs/296_trim.wav,ได้ มี กาน ปูก ฝัง เลี้ยง สัด อยู่ แต่ ละ เขด ของ เมือง มี ความ แตก ต่าง กัน เพาะ เมือง ซำ เหนือ ส่วน ใหย่ แม่น อา กาด หนาว เญ็น
wavs/297_trim.wav,กาน ปูก ฝัง เลี้ยง สัด ของ ปะ ซา ซน แต่ ละ เขด กอ แตก ต่าง กัน ไป สะ นั้น กาน กำ นด เขด ปูก ฝัง เขด เลี้ยง สัด อาด จะ เฮ็ด ไป ตาม ละ ดู กาน
wavs/298_trim.wav,ปูก ก่อ ปูก พืด ใน เขด หนาว กาน เลี้ยง ยิ่ง ได้ เพี่ม ความ เอา ใจ ใส่ บัว ละ บัด ฮัก สา สัด เลี้ยง เป็น อย่าง ดี ทัง สัด น้อย และ สัด ใหย่ ที่ มี พูม ต้าน ทาน เหมาะ สม กับ อา กาด เขด หนาว
wavs/299_trim.wav,เมือง ซำ เหนือ แขวง หัว พัน มี สิบ สาม กุ่ม บ้าน หนึ่ง ฮ้อย สิบ บ้าน มี เก้า พัน เก้า ฮ้อย เจ็ด สิบ เก้า คอบ คัว และ มี พน ละ เมือง ทัง หมด ห้า สิบ เก้า พัน ห้า ฮ้อย สี่ สิบ เจ็ด คน
wavs/300_trim.wav,และ มี คอบ คัว พ้น ทุก แล้ว สี่ พัน สี่ สิบ หก คอบ คัว กวม สี่ สีบ เปอ เซ็น ของ คอบ คัว ทัง หมด พาย ใน เมือง
wavs/301_trim.wav,และ ส่วน ที่ ยัง เหลือ นั้น อง กาน ปก คอง เมือง แขวง พวม สุม ใส่ ทุก วิ ที ทาง เข้า ใส่
wavs/302_trim.wav,เล่ง พัด ทะ นา ซี วิด ความ เป็น อยู่ ของ ปะ ซา ซน ให้ ฮั่ง มี เข้ม แขง ขื้น และ ก้าว ไป สู่ กาน หลุด พ้น ออก จาก ความ ทุก ยาก
wavs/303_trim.wav,กาน ขุด ค้น แฮ่ ทาด เป็น ขะ แหนง กาน สำ คัน ใน กาน ขับ เคื่อน กาน เตีบ ใหย่ ทาง ด้าน เสด ถะ กิด ของ ส ป ป ลาว
wavs/304_trim.wav,แต่ พ้อม นั้น ขะ แหนง กาน ดั่ง ก่าว ได้ ก่อ ให้ เกิด บัน หา สัง คม สิ่ง แวด ล้อม อย่าง หลวง หลาย
wavs/305_trim.wav,ย้อน กาน จัด ตั้ง ปะ ติ บัด สัน ยา ตาม ละ เบียบ กด หมาย ยัง บ่อ ทัน ได้ ดี
wavs/306_trim.wav,เกือบ สอง ทด สะ หวัด ที่ ผ่าน มา จน ฮอด ปัด จุ บัน พวก เฮา บ่อ สา มาด ปะ ติ เสด ได้ ว่า กาน ขุด ค้น แฮ่ ทาด ได้ ปะ กอบ ส่วน อย่าง สำ คัน เข้า ใน กาน เตีบ โต ทาง ด้าน เสด ถะ กิด สัง คม ของ ปะ เทด เฮา
wavs/307_trim.wav,ยก ตัว อย่าง สิน ค้า ส่ง ออก ของ ส ป ป ลาว ใน เดือน พึด สะ พา สอง พัน ซาว สาม ที่ ผ่าน มา แฮ่ ทาด กวม เอา เกือบ หก สิบ ของ มูน ค่า กาน ส่ง ออก ทัง หมด
wavs/308_trim.wav,เป็น ต้น คำ ปะ สม คำ แท่ง เกือ กา กี แฮ่ เหล็ก และ แฮ่ ทอง เป็น ต้น
wavs/309_trim.wav,และ แน่ นอน แฮ่ ทาด แม่น อง ปะ กอบ ต้น ตอ ของ กาน เตีบ โต ทาง ด้าน เสด ถะ กิด ใน ละ ดับ สี่ จุด แปด เปอ เซ็น ของ หก เดือน ต้น ปี นี้
wavs/310_trim.wav,เถิง อย่าง ใด กอ ตาม ขะ แหนง กาน ขุด ค้น แฮ่ ทาด ใน ไล ยะ ผ่าน มา และ ปัด จุ บัน แม่น กำ ลัง ส้าง บัน หา ทาง ด้าน สัง คม และ สิ่ง แวด ล้อม อย่าง หลวง หลาย
wavs/311_trim.wav,สิ่ง สำ คัน แม่น ลาย ฮับ จาก ขะ แหนง กาน ดั่ง ก่าว ยัง บ่อ สม คู่ กับ ซับ พะ ยา กอน ของ ซาด ที่ ถืก ขุด ค้น ไป
wavs/312_trim.wav,ย้อน ขาด ความ สัก สิด ของ ละ เบียบ กด หมาย ที่ คุ้ม คอง ขะ แหนง กาน ดั่ง ก่าว
wavs/313_trim.wav,ดั่ง ที่ ท่าน แดง ปะ ทุม ทอง สะ มา ซิก สะ พา แห่ง ซาด ปะ จำ เขด เลือก ตั้ง ที สิบ แปด แขวง ไซ สม บูน
wavs/314_trim.wav,ได้ มี คำ เห็น ต่อ กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที เก้า ว่า
wavs/315_trim.wav,สำ ลับ กาน คุ้ม คอง ขุด ค้น แฮ่ ทาด ยัง มี กาน ขุด ค้น และ สำ หลวด ไป พ้อม กัน
wavs/316_trim.wav,หลาย บอ ลิ สัด ยัง บ่อ ทัน มี บด สึก สา ความ เป็น ไป ได้ ทาง ด้าน เสด ถะ กิด เต็ก นิก และ บด ปะ เมีน ผน ต่อ สิ่ง แวด ล้อม สัง คม และ ทำ มะ ซาด
wavs/317_trim.wav,บัน หา กาน กวด กา คุน นะ พาบ ความ เข้ม ขุ้น ของ แฮ่ แม่น ยัง บ่อ ทัน มี พะ นัก งาน ลัด เข้า ฮ่วม
wavs/318_trim.wav,มี แต่ ฝ่าย บอ ลิ สัด เซิ่ง ซิง ซั่ง น้ำ หนัก และ กาน ควบ คุม ซิง ซั่ง น้ำ หนัก แฮ่ ทาด แม่น บ่อ ทัน เป็น ของ ลัด จึ่ง เกิด บัน หา ตาม มา
wavs/319_trim.wav,ส่วน ลด บัน ทุก แฮ่ ยัง มี กาน บัน ทุก เกีน กำ นด ซึ่ง ได้ ส้าง ความ เสีย หาย ให้ แก่ เส้น ทาง มี ความ เป่ เพ ใน นั้น ปะ ลิ มาน กาน ส่ง ออก แฮ่ กอ ยัง บ่อ ทัน จะ แจ้ง เทื่อ
wavs/320_trim.wav,พ้อม นั้น มี บาง บอ ลิ สัด ขุด ค้น ออก ซื่อ คน ลาว แต่ ผู้ เฮ็ด ตัว จิง ซ้ำ พัด บ่อ แม่น คน ลาว
wavs/321_trim.wav,อาด จะ แม่น ฮุ้น ส่วน หลือ ว่า จ้าง ผู้ อื่น มา ขุด ค้น ต่อ บัน หา ดั่ง ก่าว เฮ็ด ให้ พวก เฮา สูน เสีย ลาย ฮับ
wavs/322_trim.wav,และ กาน ส้าง แลว ทาง ไป หา เขด ขุด ค้น และ บอ ลิ เวน ขุด ค้น ยัง พา ให้ เกิด มี ผน เสีย หาย ต่อ ป่า ไม้ และ มี ผน กะ ทบ ต่อ ดิน นา ดิน สวน ต่อ สาย น้ำ และ อื่นๆ
wavs/323_trim.wav,พ้อม นั้น ท่าน สม มาด พน เส นา ฮอง ปะ ทาน สะ พา แห่ง ซาด กอ ได้ ตาง หน้า คะ นะ ปะ จำ สะ พา แห่ง ซาด
wavs/324_trim.wav,ปะ กอบ คำ คิด คำ เห็น ต่อ บด ลาย งาน ของ ลัด ถะ บาน เกี่ยว กับ กาน จัด ตั้ง ปะ ติ บัด แผน พัด ทะ นา เสด ถะ กิด สัง คม แห่ง ซาด
wavs/325_trim.wav,ใน กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที เก้า ใน วัน ที ซาว หก มิ ถุ นา สอง พัน ซาว สาม
wavs/326_trim.wav,โดย สะ เพาะ หนึ่ง ใน แผน เวียก จุด สุม หก เดือน ท้าย ปี สอง พัน ซาว สาม คะ นะ ปะ จำ สะ พา แห่ง ซาด
wavs/327_trim.wav,ได้ เน้น ให้ ลัด ถะ บาน สุม ใส่ แก้ ไข บัน หา กาน ขุด ค้น แฮ่ ทาด ที่ บ่อ ปะ ติ บัด ตาม สัน ยา ละ เบียบ กด หมาย ของ ส ป ป ลาว
wavs/328_trim.wav,โดย ท่าน ก่าว ว่า ลัด ถะ บาน ควน แก้ ไข บัน หา เค่ง ฮ้อน ทาง ด้าน สิ่ง แวด ล้อม เป็น ต้น บัน หา กาน ขุด ค้น แฮ่ ทาด ที่ บ่อ เป็น ไป ตาม กด หมาย
wavs/329_trim.wav,กาน บุก ลุก ที่ ดิน ลัด ปะ ซา ซน กาน ทำ ลาย ป่า ไม้ และ แหล่ง น้ำ
wavs/330_trim.wav,ท่าน สอน ไซ สี พัน ดอน นา ยก ลัด ถะ มน ตี ได้ ลาย งาน ต่อ กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที เก้า ใน วัน ที ซาว หก มิ ถุ นา สอง พัน ซาว สาม ว่า
wavs/331_trim.wav,ใน หก เดือน ท้าย ปี สอง พัน ซาว สาม ลัด ถะ บาน จะ สุม ใส่ บาง เวียก งาน จุด สุม ใน นั้น ท่าน ได้ ก่าว เถิง เวียก งาน ขุด ค้น แฮ่ ทาด ว่า
wavs/332_trim.wav,สืบ ต่อ ซุก ยู้ ติด ตาม กาน จัด ตั้ง ปะ ติ บัด โคง กาน บ่อ แฮ่ ที่ ได้ ฮับ อะ นุ มัด แล้ว ให้ ดำ เนีน ตาม สัน ยา เพื่อ ให้ สา มาด ส้าง ลาย ฮับ ให้ ลัด ให้ ไว ขึ้น
wavs/333_trim.wav,เคียง คู่ กัน นั้น กอ เล่ง กวด กา และ ปะ เมีน คืน อย่าง เป็น ละ บบ กอ ละ นี โคง กาน ใด บ่อ มี ความ คืบ หน้า หลือ มี ความ คืบ หน้า ซ้า
wavs/334_trim.wav,หลือ ละ เมีด สัน ยา และ กด หมาย เกี่ยว ข้อง แม่น จะ ได้ ก้าว ไป สู่ กาน ยก เลีก อย่าง เด็ด ขาด
wavs/335_trim.wav,ท่าน ก่าว ตื่อ ว่า สำ ลับ โคง กาน ทด ลอง แม่น จะ ได้ สืบ ต่อ โจะ กาน อะ นุ มัด ใหม่ เพื่อ กวด กา ปะ เมีน ผน ผน เสีย ตัว จิง
wavs/336_trim.wav,เพื่อ กำ นด แจ้ง เป็น แต่ ละ โคง กาน ว่า โคง กาน ใด จะ โจะ ถอน โคง กาน คืน กวด กา ไล่ เลียง ผน ผะ ลิด และ พัน ทะ ล่วง หน้า
wavs/337_trim.wav,กาน แก้ ไข บัน หา ผน กะ ทบ ต่อ สิ่ง แวด ล้อม และ สัง คม
wavs/338_trim.wav,และ ท่าน นา ยก กอ ได้ เน้น ญ้ำ ว่า สำ ลับ โคง กาน จะ สืบ ต่อ ที่ เห็น ว่า มี ปะ ลิ มาน แฮ่ เพียง พอ กับ กาน ลง ทึน ต่อ ไป แม่น หัน ไป สู่ กาน ปะ ติ บัด ตาม กด หมาย และ ละ เบียบ กาน
wavs/339_trim.wav,แต่ ต้อง ฮับ ปะ กัน ผน ปะ โหยด ของ ลัด เป็น ที่ ตั้ง สำ คัน ปะ ติ บัด พัน ทะ ตาม อัด ตา เก่า ที่ เฮ็ด ทด ลอง หลือ เจ ละ จา ด้วย เหตุ ผน กน ไก ลา คา ตะ หลาด โลก
wavs/340_trim.wav,และ ฮับ ปะ กัน บ่อ ให้ มี ผน กะ ทบ ต่อ สิ่ง แวด ล้อม และ สัง คม พ้อม กัน นั้น ลัด ถะ บาน จะ ได้ เซีน บัน ดา บอ ลิ สัด ที่ ได้ ฮับ สำ ปะ ทาน ใน แบบ ปก กะ ติ
wavs/341_trim.wav,มา เจ ละ จา เพื่อ ให้ ยก พัน ทะ ขึ้น ให้ คือ กัน หลือ ใก้ล เคียง กับ โคง กาน ที่ เฮ็ด ทด ลอง
wavs/342_trim.wav,กาน พัด ทะ นา แฮ่ ทาด ใน ต่อ หน้า ต้อง ได้ หัน ไป สู่ กาน ปุง แต่ง เป็น ผะ ลิด ตะ พัน สำ เล็ด ฮูบ หลือ เคิ่ง สำ เล็ด ฮูบ
wavs/343_trim.wav,เพื่อ ทด แทน กาน นำ เข้า ซม ใช้ พาย ใน และ กาน ส่ง ออก เพื่อ นำ เงิน ตา ต่าง ปะ เทด เข้า มา ให้ หลาย กว่า เก่า
wavs/344_trim.wav,กาน สะ แดง ให้ เห็น วิ ไส ทัด ดั่ง ก่าว ของ ลัด ถะ บาน ใน กาน แก้ ไข บัน หา ละ ดับ ซาด กอ ว่า ได้ นี้ สำ คัน และ หน้า ซม เซย ยิ่ง
wavs/345_trim.wav,แต่ ปะ ซา ซน ลาว ยิ่ง มี ความ พูม ใจ หาก เฮ็ด ได้ คือ ดั่ง ว่า มา นั้น
wavs/346_trim.wav,ใน ที่ สุด ผัก ตบ ที่ กีด ขวาง ทาง ไหล ของ น้ำ อยู่ ฮ่อง แซง ซึ่ง เป็น ฮ่อง ละ บาย น้ำ ขะ หนาด ใหย่
wavs/347_trim.wav,เพื่อ ละ บาย น้ำ เปื้อน จาก คัว เฮือน ออก จาก สอง เมือง คือ เมือง สี โคด ตะ บอง เมือง จัน ทะ บู ลี และ เมือง ไซ เสด ถา นะ คอน หลวง เวียง จัน
wavs/348_trim.wav,บาง จุด โดย สะ เพาะ อยู่ จุด บ้าน ฮ่อง ไก่ แก้ว เมือง จัน ทะ บู ลี กอ ถืก อะ นา ไม ฮื้อ ถอน จาก หน่วย งาน ที่ เกี่ยว ข้อง ของ เมือง แล้ว
wavs/349_trim.wav,พาย หลัง ที่ จะ เลีน เตีบ โต เบ่ง บาน กีด ขวาง กาน ไหล ของ น้ำ มา เป็น เว ลา ดน นาน
wavs/350_trim.wav,วัน ที สาม สิบ มิ ถุ นา สอง พัน ซาว สาม ผ่าน มา หน่วย งาน ที่ เกี่ยว ข้อง ของ เมือง จัน ทะ บู ลี ได้ นำ เอา ลด จก คัน ใหย่ ไป จก
wavs/351_trim.wav,ไป ทาว เอา ผัก ตบ อยู่ จุด ขัว ฮ่อง แซง ขอบ เขด บ้าน ฮ่อง ไก่ แก้ว ขึ้น ไว้ ตาม บอ ลิ เวน แคม ฮ่อง ละ บาย น้ำ แล้ว
wavs/352_trim.wav,นี้ ถือ ว่า เป็น กาน เลี่ม ต้น อัน ดี ที่ ยัง เห็น เถิง ความ สำ คัน ของ สะ พาบ สิ่ง แวด ล้อม แล้ว ลง มือ ปะ กอบ ส่วน เฮ็ด ให้ บ้าน เมือง สะ อาด งาม ตา
wavs/353_trim.wav,เฮ็ด ให้ น้ำ ไหล สะ ดวก หลุด ผ่อน น้ำ ถ้วม ขัง ใน ตัว เมือง ใน ละ ดู ฝน และ ยัง เป็น ตัว แบบ ที่ ดี ให้ พาก ส่วน อื่น นำ อีก
wavs/354_trim.wav,แต่ สิ่ง หนึ่ง ซึ่ง พาก ส่วน เกี่ยว ข้อง อาด ลืม คำ นึง เถิง หลือ บ่อ กอ บ่อ สา มาด ฮู้ ได้
wavs/355_trim.wav,คือ เว ลา ก่อน จะ ไป จก ไป ทาว เอา ผัก ตบ ออก นั้น ได้ เกียม พ้อม ทุก อย่าง หลือ ยัง เซ่น กำ ลัง แฮง งาน ที่ ซ่วย เวียก อะ นา ไม
wavs/356_trim.wav,เกียม ทัง ลด ที่ จะ ขน เอา ไป ถิ้ม ไป เมี้ยน อยู่ ใส จุด ใด จึ่ง จะ บ่อ ส้าง ความ เปื้อน เปอะ ฮก เฮื้อ
wavs/357_trim.wav,หลือ จะ ปะ ป่อย ไว้ ตาม แคม ฮ่อง ละ บาย น้ำ นั้น เลย เพื่อ ลอ ถ้า ให้ ปะ ซา ซน ไป ขน เอา มา เป็น อา หาน ให้ สัด เลี้ยง
wavs/358_trim.wav,ที่ สำ คัน ไป กว่า นั้น ควน ได้ ปะ สาน สม ทบ กับ อำ นาด กาน ปก คอง บุก คน นิ ติ บุก คน ที่อา ไส อยู่ เขด เลียบ คอง คัก แน่ ก่อน ลง มือ เฮ็ด
wavs/359_trim.wav,หลีก เว้น ผน เสีย หาย ที่ กะ ทบ เถิง ซับ สิน ของ ปะ ซา ซน เซ่น ถนน  เข้า เฮือน ต้น ไม้ กิน หมาก และ อื่นๆ ของ เขา เจ้า เพื่อ บ่อ ให้ เกิด มี บัน หา ตาม มา พาย หลัง
wavs/360_trim.wav,ผ่าน มา กอ คือ ปัด จุ บัน นี้ มี ผัก ตบ แพ่ หลาย ตาม ฮ่อง แซง เฮ็ด ให้ น้ำ ไหล บ่อ สะ ดวก เซิ่ง ปะ ซา ซน มี กัง วน ว่า เว ลา ฝน ตก แฮง อาด จะ เฮ็ด ให้ น้ำ ละ บาย ซ้า
wavs/361_trim.wav,อาด เกิด น้ำ ถ้วม ขัง เป็น บอ ลิ เวน กว้าง และ กาย เป็น บัน หา ส้าง ความ เสีย หาย แก่ ส่วน อื่นๆ ได้
wavs/362_trim.wav,ดั่ง นั้น มัน เฮียก ฮ้อง เถิง ทุก พาก ส่วน โดย สะ เพาะ แม่น หน่วย งาน ที่ เกี่ยว ข้อง ซ่วย ลง กวด กา และ แก้ ไข ตาม ความ เหมาะ สม
wavs/363_trim.wav,เหมือน ดั่ง อยู่ จุด ขัว ฮ่อง แซง เขด บ้าน ฮ่อง ไก่ แก้ว เมือง จัน ทะ บู ลี แด่ ท้อน
wavs/364_trim.wav,บัน หา ที่ ฟด เดือด ซึ่ง สัง คม มี ความ สน ใจ ที่ สุด ใน เว ลา นี้ กอ แม่น เลื่อง เสด ถะ กิด
wavs/365_trim.wav,นอก จาก บัน หา อัด ตา เงิน เฟี้ สิน ค้า ขึ้น ลา คา ที่ ส่ง ผน กะ ทบ แฮง ต่อ กาน ดำ ลง ซี วิด ของ ปะ ซา ซน คน ทั่ว ไป
wavs/366_trim.wav,โดย สะ เพาะ ต่อ ผู้ มี ลาย ฮับ หน้อย แล้ว กอ คง จะ แม่น เลื่อง กาน อะ นุ ยาด ให้ นัก ลง ทึน เข้า มา ทด ลอง ขุด ค้น แฮ่ ทาด ต่างๆ และ กาน ขุด ค้น แฮ่ หา ยาก
wavs/367_trim.wav,ที่ สะ มา ซิก สะ พา แห่ง ซาด ยก เป็น คำ ถาม มา เจาะ จี้ม ต่อ สะ มา ซิก คะ นะ ลัด ถะ บาน อยู่ ใน กอง ปะ ซุม สะ ไหม สา มัน เทื่อ ที ห้า ของ สะ พา แห่ง ซาด ซุด ที่ เก้า ที่ กำ ลัง ดำ เนีน อยู่ นี้
wavs/368_trim.wav,กาน ทด ลอง ขุด ค้น แฮ่ ทาด เป็น นะ โย บาย หนึ่ง ที่ สำ คัน ใน กาน พัด ทะ นา เสด ถะ กิด ผ่าน กาน ปะ ติ บัด ตัว จิง สอง ปี ผ่าน มา
wavs/369_trim.wav,ได้ ส่ง ผน กะ ทบ โดย กง และ ทาง อ้อม ต่อ กาน ดำ ลง ซิ วิด ของ ปะ ซา ซา ซน อย่าง หลีก เลี้ยง บ่อ ได้
wavs/370_trim.wav,เป็น ต้น แม่น เส้น ทาง คม มะ นา คม เป่ เพ ป่า ไม้ ถืก ทำ ลาย ส้าง มน ละ พิด ต่อ สิ่ง แวด ล้อม
wavs/371_trim.wav,ซึ่ง ปะ ซา ซน หลาย ท้อง ถิ่น มี ความ เห็น ใน กาน ทด ลอง เฮ็ด แฮ่ ทาด
wavs/372_trim.wav,เป็น ต้น บัน ดา ข้อ เสนอ ของ ผู้ แทน กอง ปะ ซุม จาก หลาย เขด เลือก ตั้ง
wavs/373_trim.wav,กอ ญาก ให้ มี กาน สะ หลุบ ตี ลา คา คืน บด เฮียน ใน กาน เฮ็ด ทด ลอง นี้ ได้ หยัง แด่ สิ่ง ท้า ทาย มี หยัง แด่ ขอด จำ กัด มี แนว ใด แด่
wavs/374_trim.wav,ตาม จิด ใจ กอง ปะ ซุม มี ข้อ เสนอ ว่า บ่อ ญาก ให้ สืบ ต่อ โคง กาน เฮ็ด กาน ทด ลอง ขุด ค้น แฮ่ ทาด นี้ เพาะ มัน เป็น ซับ สิน บ่อ สา มาด ทด ลอง ได้ หมด ก่อ หมด ไป เลย บ่อ สา มาด เก็บ คืน ได้
wavs/375_trim.wav,ท่าน ไซ สม พอน พรม วิ หาน ปะ ทาน สะ พา แห่ง ซาด เสนอ ว่า กาน เฮ็ด ทด ลอง ก่อ ให้ มี เว ลา และ ขอบ เขด จำ กัด คัก แน่ ควน ฮัก สา แฮ่ ทาด ที่ มี คุน ค่า หา ยาก มี ลา คา สูง
wavs/376_trim.wav,ควน กำ นด เขด ฮัก สา ไว้ ใน อา นา คด ให้ ลูก ลาว หลาน ลาว ใน ลุ่น ต่อ ไป ได้ นำ ใช้ เพื่อ ปะ โหยด อัน ยาว นาน ของ ทัง หมด ปะ เทด
wavs/377_trim.wav,ซึ่ง แม่น ความ เป็น ห่วง เป็น ใย ลวม ของ กอง ปะ ซุม กาน คุ้ม คอง ปะ ลิ มาน และ คุน นะ พาบ ของ แฮ่
wavs/378_trim.wav,กอ ญาก ให้ เบิ่ง คืน ใหม่ เบิ่ง เถิง ผน ปะ โหยด ตัว จิง ที่ ลัด เฮา ได้ มี หน้อย หลาย ส่ำ ใด นี้ กอ ญาก ให้ เบิ่ง คืน
wavs/379_trim.wav,นอก จาก กาน ขุด ค้น แฮ่ ทาด แล้ว ต้อง ติด พัน อย่าง แหน้น แฟ้น ใน กาน ฮับ ปะ กัน บัน หา สิ่ง แวด ล้อม บัน หา สัง คม
wavs/380_trim.wav,ซึ่ง อัน นี้ พ่อ แม่ ปะ ซา ซน ที่ ถืก ผน กะ ทบ เขา เจ้า เสนอ หลาย เป็น ต้น สาย น้ำ บ่อน ทำ มา หา กิน กะ ทบ หลาย บ่อน
wavs/381_trim.wav,ส้าง ความ เดือด ฮ้อน เถิง พ่อ แม่ ปะ ซา ซน บาง เขด นี้ กอ ขอ ให้ เบิ่ง คืน ใหม่ ให้ ตั้ง หน้า เอา ใจ ใส่ แก้ ไข
wavs/382_trim.wav,โดย สะ เพาะ บัน ดา กะ ซวง เกี่ยว ข้อง จำ นวน หนึ่ง ที่ ฮับ ผิด ซอบ โดย กง กับ บัน หา กาน ทับ ซ้อน เขด ขุด ค้น หั้น
wavs/383_trim.wav,ก่อ ย้อน กาน ปะ สาน สม ทบ กัน บ่อ แหน้น แฟ้น นับ ทัง กาน นำ เอา พะ นัก งาน ลง ปะ จำ กาน ตาม พื้น ที่ ต่างๆ
wavs/384_trim.wav,กอ ยัง บ่อ ทัน มี กาน ติด ตาม ซุก ยู้ กวด กา เขา เจ้า อย่าง เป็น ปะ จำ เฮ็ด ให้ มี บัน หา จำ นวน หนึ่ง เกิด ขึ้น ใน พื้น ที่ ดั่ง ก่าว
wavs/385_trim.wav,ใน ตอน ท้าย วา ละ ท่าน ปะ ทาน สะ พา ก่าว เน้น ตื่ม ว่า ควน ญุด เซา กาน ขุด ค้น แฮ่ ทด ลอง แฮ่ หา ยาก
wavs/386_trim.wav,เพาะ แฮ่ ทาด มัน เป็น ซับ สิน บ่อ สา มาด ทด ลอง ได้ หมด กอ หมด ไป เลย บ่อ สา มาด เก็บ คืน ได้
wavs/387_trim.wav,ปัด จุ บัน กะ มี หลาย บอ ลิ สัด ใด คัน ว่า จำ กัด ได้ ตื่ม กะ ดี และ บ่อ ควน ขะ หยาย อีก
wavs/388_trim.wav,จ่ง แฮ่ นี้ ไว้ ให้ ลูก หลาน เฮา ได้ ใช้ ต่อ ไป แด่ เฮา ซิ เอา หมด บาด เดียว กะ ยาก ดั่ง นั้น จึ่ง เสนอ ให้ ลัด ถะ บาน ค้น คว้า เบิ่ง
wavs/389_trim.wav,เถิง อย่าง ใด กอ ตาม พาก กาน ปะ ติ บัด ตัว จิง ถือ ว่า ยัง บ่อ ได้ มะ ติ ออก มา อย่าง ซัด เจน
wavs/390_trim.wav,เซิ่ง ต้อง ลอ ตื่ม ใน ท้าย วา ละ ของ กอง ปะ ซุม สะ พา
wavs/391_trim.wav,ซึ่ง ทัง หมด นี้ เป็น สิ่ง ท้า ทาย อัน ใหย่ หลวง ของ กะ ซวง ทะ บวง กม ที่ เกี่ยว ข้อง โดย สะ เพาะ กะ ซวง พะ ลัง งาน บ่อ แฮ่ และ อื่นๆ จะ แก้ ไข แนว ใด ให้ ลุ ล่วง ไป ด้วย ดี ใน ต่อ หน้า
wavs/392_trim.wav,ทุก อา ซีบ ที่ เว้า มา นี้ กอ ล้วน แล้ว แต่ แม่น อา ซีบ ที่ ดี มี เกียด สะ หง่า และ บอ ลิ สุด
wavs/393_trim.wav,โดย ที่ บ่อ ได้ ไป ส้อ โกง ใผ ผู้ ใด เลย แต่ กอ ควน เบิ่ง คือ ใน เว ลา ลำ เลียง ขน ส่ง สิน ค้า โดย สะ เพาะ ปะ เพด กวด น้ำ ดื่ม ป ลาส ติก
wavs/394_trim.wav,กาน แก่ เสด เหล็ก ไป ส่ง จุด จำ หน่าย หลือ เอา ไป ไว้ เฮือน ของ ตน เอง ต้อง มี ความ ฮับ ผิด ซอบ ต่อ สัง คม ขึ้น ตื่ม อีก
wavs/395_trim.wav,ด้วย กาน ที่ บัน ทุก เกีน ขอด เขด ส้าง ความ เดือด ฮ้อน ต่อ สัง คม เว ลา ใช้ ลด ลาง พา หะ นะ ไป ตาม ท้อง ถนน  ทัง เสี่ยง ต่อ กาน เกิด อุ บัด เหตุ ตื่ม อีก
wavs/396_trim.wav,ซึ่ง ผ่าน มา ปา กด เห็น หลาย ใน นะ คอน หลวง เวียง จัน และ ตาม ตัว เมือง ใหย่
